Zipcode,installs[...]
90723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,8,8,8,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10
92305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
92307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,4,4,4,5,5,5,5,5,5,5,5,6,7,9,10,10,10,11,11,11,12,12,12,13,14,14,14,15,15,15,15,15,15,15,16,16,17,17,17,17,17,17,17,17,17,18,19,20,21,21,22,22,24,24,24,26,27,28,30,31,34,34,34,36,39,39,39,39,39,40,41,41,43,43,45,46,48,50,50,50,54,54,56,57,58,63,66,66,67,73,75,81,83,87,88,90,94,98,101,106,108,114,116,119,119,121,122,125,127,134,135,139,145,152,162,172,178,186,193,203,213,222,241,247,259,280,288,291,291,291,291,291,291,291,291,291,291,291,291,291
90059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,6,8,9,11,11,11,11,12,12,13,13,13,13,14,14,14,14,16,18,18,18,18,18,18,18,18,18,18,18,18,18
92870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,5,5,5,5,7,7,7,7,8,9,9,10,10,11,12,13,13,13,13,13,14,14,14,14,15,17,17,18,18,19,21,21,21,21,21,21,21,21,22,23,23,23,25,26,26,26,28,28,31,33,35,37,38,40,40,42,43,43,44,46,48,49,50,51,51,51,51,52,53,54,54,57,59,61,64,67,68,70,71,77,77,81,84,86,86,87,88,94,97,102,105,106,109,111,113,113,117,118,130,137,147,156,160,164,168,172,175,185,188,193,194,199,203,203,203,203,203,203,203,203,203,203,203,203,203,203
90232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,7,8,9,9,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,12,12,13,14,14,15,15,15,15,15,15,15,16,16,16,18,18,19,20,20,22,23,24,24,26,28,30,31,31,31,31,31,31,33,34,37,37,39,43,43,43,44,45,45,47,48,49,51,53,54,56,60,60,63,64,65,66,67,67,67,67,67,67,67,67,67,67,67,67,67,67
93023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,4,4,4,5,6,6,7,7,7,8,9,10,12,12,13,14,17,17,17,19,20,21,21,21,21,21,22,22,22,23,24,24,24,24,25,26,26,26,26,26,27,27,27,27,29,31,32,32,33,33,33,34,35,37,38,44,46,50,52,54,59,61,63,65,66,67,69,71,74,76,77,78,79,79,81,85,89,93,97,98,103,106,110,111,113,116,118,123,126,133,141,150,153,163,164,168,171,175,183,195,204,212,215,226,228,233,236,241,246,251,252,253,256,259,260,268,270,276,277,279,282,286,290,293,296,303,305,305,305,305,305,305,305,305,305,305,305,305,305,305
93022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,8,8,9,10,11,11,14,14,17,17,19,20,22,22,23,24,24,25,25,25,25,27,29,29,31,32,32,32,33,34,35,35,35,36,38,38,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
93021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,6,6,9,10,10,10,10,10,10,10,11,11,11,11,11,11,13,13,13,13,13,14,14,15,15,15,16,16,16,17,17,17,17,18,19,21,22,23,25,27,27,27,28,29,30,30,31,32,33,34,34,34,34,35,37,37,40,41,42,46,48,49,49,50,52,52,52,54,57,58,58,63,65,66,69,69,72,72,73,78,82,82,86,89,94,99,107,113,122,130,141,145,154,160,164,169,173,181,191,196,196,196,196,196,196,196,196,196,196,196,196,196,196
93532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
93534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,8,9,9,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,12,13,14,15,15,15,15,15,15,17,17,18,18,18,18,18,18,18,18,18,18,18,19,19,20,20,25,27,30,32,33,39,41,43,46,48,50,53,56,60,61,62,63,63,63,63,63,63,63,63,63,63,63,63,63,63
93024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,4,5,5,6,6,6,6,6,6,6,7,8,8,8,8,8,9,9,9,9,10,11,12,12,12,12,13,13,13,13,13,13,13,13,13,13,14,14,14,15,15,15,16,16,16,16,16,16,16,16,17,18,19,19,19,19,19,19,19,20,20,20,20,22,22,22,23,24,26,26,26,26,26,26,28,32,32,33,33,34,34,36,38,39,39,39,39,40,41,43,43,44,46,46,47,47,47,49,51,51,54,57,58,62,65,66,66,69,72,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
91755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,9,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,13,13,14,15,17,17,17,17,17,18,20,20,21,21,21,21,22,23,25,25,25,25,27,29,30,30,30,30,30,30,30,30,30,30,30,30,30
91754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,5,5,5,6,6,6,6,6,6,7,8,8,8,8,8,9,9,9,9,10,10,10,10,10,12,12,12,12,13,13,13,14,14,16,16,16,16,16,20,21,23,24,24,25,26,28,28,28,28,28,28,28,28,28,28,28,28,28,28
91752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,10,10,11,11,12,12,12,12,13,13,13,13,13,13,13,13,13,15,15,16,16,16,16,16,17,17,18,18,18,19,19,22,23,23,24,25,27,28,28,29,30,30,30,33,33,37,41,48,52,56,60,62,65,77,86,92,95,99,115,119,119,119,119,119,119,119,119,119,119,119,119,119,119
91750,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,8,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,13,14,15,15,15,15,15,16,16,16,17,17,19,20,20,21,21,22,23,25,27,28,29,30,30,30,31,32,32,34,34,35,37,39,40,42,43,46,46,46,47,48,52,53,54,56,57,58,60,64,70,71,72,75,78,81,83,86,87,90,93,95,102,107,110,116,120,126,131,139,145,147,159,163,167,176,176,176,176,176,176,176,176,176,176,176,176,176,176
92509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,4,5,5,5,5,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,10,11,13,14,15,16,16,16,16,18,20,21,21,21,21,23,24,25,26,26,27,27,27,27,27,27,28,28,30,30,32,32,33,36,38,38,40,40,43,43,44,44,45,45,45,45,46,49,49,51,53,53,56,58,59,63,68,70,70,71,72,75,76,83,84,88,93,98,102,107,110,111,114,120,123,128,137,153,162,168,171,171,171,171,171,171,171,171,171,171,171,171,171
92508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,11,12,13,14,15,15,16,16,16,17,18,18,19,20,21,21,22,24,24,24,25,25,27,27,29,30,33,33,34,35,37,37,39,43,43,44,46,47,49,50,52,53,57,59,63,66,66,66,66,66,66,66,66,66,66,66,66,66,66
90220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,6,7,7,7,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9
90221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
90222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,9,10,11,12,13,13,13,13,13,13,13,14,14,15,15,15,15,15,16,17,17,18,18,18,18,18,18,18,18,18,18,18,19,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
92503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,11,11,13,13,14,14,14,14,14,15,15,15,15,15,16,16,18,20,22,23,23,23,23,23,23,23,25,26,26,26,27,28,29,29,30,31,32,33,34,36,37,37,39,40,40,43,44,45,47,48,48,50,54,56,62,65,70,74,78,81,85,92,94,99,101,111,116,121,124,127,127,127,127,127,127,127,127,127,127,127,127,127
92501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
92507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,7,7,7,7,7,8,8,9,10,11,11,11,12,12,12,13,13,13,14,15,15,15,15,15,15,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
92506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,5,5,5,6,6,6,6,6,6,6,6,6,7,7,7,8,8,10,10,10,11,11,11,11,11,11,12,12,12,13,13,13,15,15,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20
92504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,12,12,12,12,12,15,15,15,16,17,17,18,18,19,20,20,20,20,20,20,21,23,24,26,27,27,29,29,29,29,31,33,38,38,39,39,42,46,47,48,51,52,54,58,61,61,63,65,67,70,72,75,77,79,82,85,87,88,97,102,110,114,117,117,117,117,117,117,117,117,117,117,117,117,117
91803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,7,8,8,8,8,8,9,9,10,10,10,10,10,10,10,10,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
